timestamp,source_ip,destination_ip,protocol,packet_size
2026-06-16 10:34:38.685006,10.246.100.105,1.39.87.76,17,74
2026-06-16 10:34:38.687890,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.689622,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.690395,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.690395,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.692814,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.692814,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.692814,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.696713,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.696713,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.696713,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.696713,10.246.100.105,1.39.87.76,17,74
2026-06-16 10:34:38.700243,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.700243,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.701288,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.701288,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.701288,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.701288,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.701288,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.701288,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.706020,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.706020,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.706020,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.706020,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.706020,10.246.100.105,1.39.87.76,17,74
2026-06-16 10:34:38.710265,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.711356,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.711356,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.711356,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.711356,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.711356,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.711356,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.711356,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.711356,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.711356,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.711356,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.711356,10.246.100.105,1.39.87.76,17,74
2026-06-16 10:34:38.717867,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.717867,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.719566,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.719566,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.720198,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.720198,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.720198,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.720198,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.720198,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.720198,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.720198,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.720198,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.720198,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.726629,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.726629,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.728833,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.728833,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.730412,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.730412,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.730412,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.730412,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.734716,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.734716,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.734716,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.734716,10.246.100.105,1.39.87.76,17,74
2026-06-16 10:34:38.734716,10.246.100.105,1.39.87.76,17,74
2026-06-16 10:34:38.734716,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.734716,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.734716,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.740141,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.740141,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.740141,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.740141,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.740141,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.740141,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.740141,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.743506,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.743506,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.743506,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.743506,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.743506,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.743506,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.748747,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.748747,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.750445,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.751665,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.751665,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.751665,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.751665,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.751665,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.751665,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.756064,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.756064,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.756064,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.756064,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.756064,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.756064,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.756064,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.756064,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.760081,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.761795,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.762315,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.762315,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.762315,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.762315,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.762315,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.762315,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.762315,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.762315,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.762315,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.762315,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.762315,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.762315,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.770063,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.770063,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.770063,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.770063,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.770063,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.770063,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.770063,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.770063,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.770063,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.770063,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.770063,142.251.151.119,10.246.100.105,17,1288
2026-06-16 10:34:38.770063,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.776905,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.776905,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.779752,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.780481,10.246.100.105,142.251.151.119,17,77
2026-06-16 10:34:38.780481,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.780481,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.780481,10.246.100.105,142.251.151.119,17,73
2026-06-16 10:34:38.780481,10.246.100.105,142.251.151.119,17,73
2026-06-16 10:34:38.785451,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.785451,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.785451,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.787657,10.246.100.105,142.251.151.119,17,73
2026-06-16 10:34:38.787657,10.246.100.105,142.251.151.119,17,74
2026-06-16 10:34:38.790305,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.790305,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.790305,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.793707,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.794696,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.794696,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.794696,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.794696,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.794696,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.794696,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.794696,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.800231,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.800231,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.800231,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.800231,10.246.100.105,142.251.151.119,17,74
2026-06-16 10:34:38.800231,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.800231,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.800231,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.800231,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.800231,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.800231,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.800231,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.800231,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.800231,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.800231,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.810299,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.811454,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.811454,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.811454,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.811454,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.815715,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.815715,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.815715,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.815715,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.815715,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.818367,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.818367,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.820456,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.820456,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.820456,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.822869,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.822869,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.822869,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.822869,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.822869,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.822869,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.826590,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.826590,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.826590,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.830562,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.830562,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.830562,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.830562,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.834717,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.834717,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.834717,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.834717,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.837672,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.837672,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.837672,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.837672,142.251.151.119,10.246.100.105,17,633
2026-06-16 10:34:38.837672,142.251.151.119,10.246.100.105,17,318
2026-06-16 10:34:38.837672,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.840488,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.840488,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.840488,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.840488,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.840488,10.246.100.105,142.251.151.119,17,74
2026-06-16 10:34:38.843172,10.246.100.105,142.251.151.119,17,74
2026-06-16 10:34:38.843172,10.246.100.105,142.251.151.119,17,77
2026-06-16 10:34:38.843172,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.843172,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.843172,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.843172,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.843172,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.850485,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.851562,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.851562,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.851562,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.851562,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.851562,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.851562,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.851562,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.851562,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.851562,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.851562,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.851562,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.851562,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.859951,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.860477,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.860477,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.860477,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.860477,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.860477,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.860477,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.860477,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.860477,10.246.100.105,1.39.87.76,17,80
2026-06-16 10:34:38.860477,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.860477,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.868827,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.870336,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.870336,1.39.87.76,10.246.100.105,17,695
2026-06-16 10:34:38.870336,1.39.87.76,10.246.100.105,17,1284
2026-06-16 10:34:38.870336,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.870336,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.870336,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.870336,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.870336,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.870336,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.877265,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.877265,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.877265,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.877265,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.880389,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.880389,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.880389,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.880389,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.880389,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.880389,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.880389,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.885214,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.885214,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.885214,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.885214,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.885214,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.885214,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.889974,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.889974,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.889974,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.889974,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.893060,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.893060,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.893060,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.896679,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.896679,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.896679,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.896679,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.896679,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.900493,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.900493,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.901748,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.901748,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.901748,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.901748,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.901748,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.901748,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.901748,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.901748,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.901748,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.901748,142.251.151.119,10.246.100.105,17,1007
2026-06-16 10:34:38.901748,10.246.100.105,142.251.151.119,17,74
2026-06-16 10:34:38.901748,10.246.100.105,142.251.151.119,17,74
2026-06-16 10:34:38.910106,10.246.100.105,142.251.151.119,17,74
2026-06-16 10:34:38.911767,10.246.100.105,142.251.151.119,17,74
2026-06-16 10:34:38.911767,10.246.100.105,142.251.151.119,17,74
2026-06-16 10:34:38.911767,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.911767,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.911767,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.911767,142.251.151.119,10.246.100.105,17,1284
2026-06-16 10:34:38.911767,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.918143,10.246.100.105,142.251.151.119,17,74
2026-06-16 10:34:38.918143,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.920222,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.920222,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.920222,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.920222,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.920222,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.920222,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.920222,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.926221,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.926221,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.926221,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.926221,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.930331,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.930331,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.930331,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.930331,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.930331,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.930331,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.930331,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.930331,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.934758,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.934758,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.934758,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.934758,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.934758,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.934758,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.934758,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.934758,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.934758,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.940265,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.940265,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.940265,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.942867,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.942867,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.942867,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.942867,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.942867,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.942867,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.942867,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.942867,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.942867,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.942867,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.942867,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.950429,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.950429,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.950429,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.950429,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.950429,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.950429,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.950429,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.950429,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.950429,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.950429,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.950429,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.950429,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.950429,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.950429,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.958504,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.958504,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.960019,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.960019,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.960019,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.960019,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.960019,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.960019,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.960019,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.960019,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.967120,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.967457,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.967457,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.967457,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.967457,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.967457,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.970045,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.970045,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.970045,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.970045,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.970045,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.970045,1.39.87.76,10.246.100.105,17,1292
2026-06-16 10:34:38.970045,10.246.100.105,1.39.87.76,17,75
2026-06-16 10:34:38.970045,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.970045,142.251.151.119,10.246.100.105,17,1292
2026-06-16 10:34:38.970045,142.251.151.119,10.246.100.105,17,1292
